5.38;-1.73683;1.35872;27.8009
5.39;-1.44321;1.33766;27.2292
5.4;-1.17984;1.31079;26.6729
5.41;-0.944252;1.28098;26.1311
5.42;-0.733968;1.25055;25.6032
5.43;-0.546546;1.22132;25.0884
5.44;-0.379624;1.19472;24.5861
5.45;-0.230946;1.17183;24.0957
5.46;-0.0983812;1.15349;23.6167
5.47;0.020069;1.14031;23.1486
5.48;0.126262;1.13276;22.6911
5.49;0.221917;1.13115;22.2437
5.5;0.308614;1.13575;21.8062
5.51;0.387806;1.14672;21.3784
5.52;0.46082;1.16422;20.9599
5.53;0.528872;1.18836;20.5507
5.54;0.593073;1.21929;20.1504
5.55;0.65444;1.25714;19.7591
5.56;0.713911;1.30207;19.3765
5.57;0.77235;1.3543;19.0026
5.58;0.830559;1.41406;18.6373
5.59;0.889293;1.48165;18.2806
5.6;0.949262;1.55742;17.9324
5.61;1.01115;1.64179;17.5928
5.62;1.07561;1.73522;17.2619
5.63;1.14328;1.83828;16.9397
5.64;1.21482;1.95158;16.6264
5.65;1.29085;2.07583;16.3222
5.66;1.37203;2.21183;16.0272
5.67;1.45903;2.36044;15.7419
5.68;1.55255;2.52266;15.4666
5.69;1.6533;2.69954;15.2017
5.7;1.76206;2.89226;14.948
5.71;1.87962;3.10211;14.706
5.72;2.00685;3.33045;14.4767
5.73;2.14466;3.5788;14.261
5.74;2.29401;3.84874;14.0602
5.75;2.45596;4.14197;13.8757
5.76;2.63159;4.46028;13.7092
5.77;2.8221;4.80555;13.5628
5.78;3.02871;5.17968;13.4388
5.79;3.25274;5.58464;13.34
5.8;3.49555;6.02233;13.2697
5.81;3.75857;6.49459;13.2316
5.82;4.04325;7.00312;13.2302
5.83;4.35103;7.5493;13.2705
5.84;4.68337;8.13415;13.3584
5.85;5.04163;8.75809;13.5004
5.86;5.42705;9.42074;13.7041
5.87;5.84067;10.1207;13.9777
5.88;6.28324;10.8551;14.3304
5.89;6.75507;11.6195;14.772
5.9;7.25594;12.4072;15.3128
5.91;7.78487;13.209;15.9635
5.92;8.33995;14.0125;16.7342
5.93;8.91814;14.802;17.6342
5.94;9.51499;15.5582;18.671
5.95;10.1245;16.2578;19.849
5.96;10.7387;16.874;21.1683
5.97;11.3479;17.3773;22.6234
5.98;11.9403;17.7362;24.2018
5.99;12.5023;17.9195;25.8824
6;13.0185;17.8984;27.6357
6.01;13.4727;17.6498;29.423
6.02;13.8484;17.1588;31.1981
6.03;14.1297;16.4218;32.9098
6.04;14.3025;15.4484;34.5048
6.05;14.3558;14.2622;35.9326
6.06;14.2822;12.8997;37.1494
6.07;14.0793;11.4078;38.1225
6.08;13.7496;9.8396;38.8328
6.09;13.3006;8.25017;39.276
6.1;12.7441;6.69145;39.4619
6.11;12.0956;5.20847;39.412
6.12;11.3729;3.83662;39.1565
6.13;10.5948;2.60046;38.7305
6.14;9.78023;1.51378;38.1703
6.15;8.94723;0.580798;37.5109
6.16;8.11203;-0.202046;36.7835
6.17;7.28872;-0.844061;36.0148
6.18;6.48895;-1.35832;35.2262
6.19;5.72192;-1.75993;34.4342
6.2;4.99448;-2.06471;33.6507
6.21;4.31132;-2.28813;32.8841
6.22;3.67525;-2.44471;32.1394
6.23;3.0875;-2.54764;31.4194
6.24;2.54801;-2.60853;30.7254
6.25;2.05568;-2.63745;30.0573
6.26;1.60865;-2.64298;29.4144
6.27;1.20447;-2.63227;28.7953
6.28;0.84031;-2.61128;28.1986
6.29;0.513101;-2.58484;27.6229
6.3;0.219648;-2.55688;27.0667
6.31;-0.0432752;-2.53053;26.5286
6.32;-0.278851;-2.50827;26.0074
